record_id,crop_id,crop_name,category,state,year,month,month_name,period,harvest_arrivals_t,market_supply_t,demand_t,supply_demand_gap_t,gap_pct,status,modal_price_inr_per_qtl,min_price_inr_per_qtl,max_price_inr_per_qtl,data_flag
2660,C045,Turmeric,Spice,Tamil Nadu,2022,8,Aug,2022-08,0.0,7538.0,9032.7,-1494.7,-0.17,Shortag e,11390,9587,13128,ESTIMATED_ MODEL
2661,C045,Turmeric,Spice,Tamil Nadu,2022,9,Sep,2022-09,0.0,7538.0,9032.7,-1494.7,-0.17,Shortag e,11802,9591,13984,ESTIMATED_ MODEL
2662,C045,Turmeric,Spice,Tamil Nadu,2022,10,Oct,2022-10,0.0,7538.0,9032.7,-1494.7,-0.17,Shortag e,11317,9851,13986,ESTIMATED_ MODEL
2663,C045,Turmeric,Spice,Tamil Nadu,2022,11,Nov,2022-11,0.0,7538.0,9032.7,-1494.7,-0.17,Shortag e,11515,9774,14269,ESTIMATED_ MODEL
2664,C045,Turmeric,Spice,Tamil Nadu,2022,12,Dec,2022-12,16364.4,22811.4,9032.7,13778.7,1.53,Surplus,8713,7395,10340,ESTIMATED_ MODEL
2665,C046,Ginger,Spice,Tamil Nadu,2022,1,Jan,2022-01,12952.6,16109.6,8790.7,7318.9,0.83,Surplus,5064,4501,6298,ESTIMATED_ MODEL
2666,C046,Ginger,Spice,Tamil Nadu,2022,2,Feb,2022-02,14117.7,17235.9,8790.7,8445.2,0.96,Surplus,4951,3962,5729,ESTIMATED_ MODEL
2667,C046,Ginger,Spice,Tamil Nadu,2022,3,Mar,2022-03,13488.7,16627.8,8790.7,7837.1,0.89,Surplus,4993,4177,5943,ESTIMATED_ MODEL
2668,C046,Ginger,Spice,Tamil Nadu,2022,4,Apr,2022-04,12896.3,16055.2,8790.7,7264.5,0.83,Surplus,4976,4163,6149,ESTIMATED_ MODEL
2669,C046,Ginger,Spice,Tamil Nadu,2022,5,May,2022-05,0.0,3588.8,8790.7,-5201.9,-0.59,Shortag e,6141,5198,7674,ESTIMATED_ MODEL
2670,C046,Ginger,Spice,Tamil Nadu,2022,6,Jun,2022-06,0.0,3588.8,8790.7,-5201.9,-0.59,Shortag e,6138,5020,7224,ESTIMATED_ MODEL
2671,C046,Ginger,Spice,Tamil Nadu,2022,7,Jul,2022-07,0.0,3588.8,8790.7,-5201.9,-0.59,Shortag e,6246,5482,7610,ESTIMATED_ MODEL
2672,C046,Ginger,Spice,Tamil Nadu,2022,8,Aug,2022-08,0.0,3588.8,8790.7,-5201.9,-0.59,Shortag e,6211,5126,7635,ESTIMATED_ MODEL
2673,C046,Ginger,Spice,Tamil Nadu,2022,9,Sep,2022-09,14060.7,17180.8,8790.7,8390.1,0.95,Surplus,4965,4068,5559,ESTIMATED_ MODEL
2674,C046,Ginger,Spice,Tamil Nadu,2022,10,Oct,2022-10,13393.2,16535.5,8790.7,7744.8,0.88,Surplus,5055,4483,6238,ESTIMATED_ MODEL
2675,C046,Ginger,Spice,Tamil Nadu,2022,11,Nov,2022-11,12942.0,16099.4,8790.7,7308.6,0.83,Surplus,5067,4328,6065,ESTIMATED_ MODEL
2676,C046,Ginger,Spice,Tamil Nadu,2022,12,Dec,2022-12,13812.1,16940.5,8790.7,8149.8,0.93,Surplus,4871,3921,5902,ESTIMATED_ MODEL
2677,C047,Coriander,Herb/spic e,Tamil Nadu,2022,1,Jan,2022-01,6782.7,7084.4,6464.6,619.8,0.1,Balance d,2720,2392,3313,ESTIMATED_ MODEL
2678,C047,Coriander,Herb/spic e,Tamil Nadu,2022,2,Feb,2022-02,6666.6,6968.9,6464.6,504.3,0.08,Balance d,2742,2273,3402,ESTIMATED_ MODEL
2679,C047,Coriander,Herb/spic e,Tamil Nadu,2022,3,Mar,2022-03,6658.0,6960.3,6464.6,495.7,0.08,Balance d,2842,2472,3162,ESTIMATED_ MODEL
2680,C047,Coriander,Herb/spic e,Tamil Nadu,2022,4,Apr,2022-04,6402.0,6705.4,6464.6,240.8,0.04,Balance d,2790,2388,3147,ESTIMATED_ MODEL
2681,C047,Coriander,Herb/spic e,Tamil Nadu,2022,5,May,2022-05,6487.6,6790.6,6464.6,326.0,0.05,Balance d,2789,2399,3205,ESTIMATED_ MODEL
2682,C047,Coriander,Herb/spic e,Tamil Nadu,2022,6,Jun,2022-06,6391.7,6695.1,6464.6,230.5,0.04,Balance d,2852,2521,3276,ESTIMATED_ MODEL
2683,C047,Coriander,Herb/spic e,Tamil Nadu,2022,7,Jul,2022-07,6421.1,6724.4,6464.6,259.8,0.04,Balance d,2860,2317,3505,ESTIMATED_ MODEL
2684,C047,Coriander,Herb/spic e,Tamil Nadu,2022,8,Aug,2022-08,7042.8,7343.5,6464.6,878.9,0.14,Surplus,2703,2185,3234,ESTIMATED_ MODEL
2685,C047,Coriander,Herb/spic e,Tamil Nadu,2022,9,Sep,2022-09,6387.1,6690.5,6464.6,225.9,0.04,Balance d,2800,2494,3233,ESTIMATED_ MODEL
2686,C047,Coriander,Herb/spic e,Tamil Nadu,2022,10,Oct,2022-10,6480.0,6783.0,6464.6,318.5,0.05,Balance d,2763,2348,3228,ESTIMATED_ MODEL
2687,C047,Coriander,Herb/spic e,Tamil Nadu,2022,11,Nov,2022-11,6737.0,7039.0,6464.6,574.4,0.09,Balance d,2756,2396,3345,ESTIMATED_ MODEL
2688,C047,Coriander,Herb/spic e,Tamil Nadu,2022,12,Dec,2022-12,6752.6,7054.6,6464.6,590.0,0.09,Balance d,2841,2549,3238,ESTIMATED_ MODEL
2689,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,1,Jan,2022-01,2842.3,2977.1,2792.5,184.6,0.07,Balance d,3162,2695,3718,ESTIMATED_ MODEL
2690,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,2,Feb,2022-02,2940.0,3074.4,2792.5,281.9,0.1,Surplus,3245,2912,4013,ESTIMATED_ MODEL
2691,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,3,Mar,2022-03,2870.6,3005.2,2792.5,212.7,0.08,Balance d,3185,2666,3706,ESTIMATED_ MODEL
2692,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,4,Apr,2022-04,3049.4,3183.3,2792.5,390.9,0.14,Surplus,3193,2809,3763,ESTIMATED_ MODEL
2693,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,5,May,2022-05,2957.9,3092.2,2792.5,299.7,0.11,Surplus,3251,2878,3969,ESTIMATED_ MODEL
2694,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,6,Jun,2022-06,3035.2,3169.1,2792.5,376.7,0.13,Surplus,3150,2745,3671,ESTIMATED_ MODEL
2695,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,7,Jul,2022-07,2994.6,3128.7,2792.5,336.2,0.12,Surplus,3190,2567,3742,ESTIMATED_ MODEL
2696,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,8,Aug,2022-08,3018.0,3152.1,2792.5,359.6,0.13,Surplus,3197,2638,3850,ESTIMATED_ MODEL
2697,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,9,Sep,2022-09,2987.5,3121.6,2792.5,329.2,0.12,Surplus,3285,2708,3637,ESTIMATED_ MODEL
2698,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,10,Oct,2022-10,2864.7,2999.4,2792.5,206.9,0.07,Balance d,3322,2661,4121,ESTIMATED_ MODEL
2699,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,11,Nov,2022-11,2793.1,2928.1,2792.5,135.6,0.05,Balance d,3291,2738,3742,ESTIMATED_ MODEL
2700,C048,Curry Leaf,Leaf crop,Tamil Nadu,2022,12,Dec,2022-12,2834.1,2968.9,2792.5,176.4,0.06,Balance d,3161,2603,3543,ESTIMATED_ MODEL
2701,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,1,Jan,2022-01,23838.1,24960.8,22882.5,2078.3,0.09,Balance d,4175,3638,4764,ESTIMATED_ MODEL
2702,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,2,Feb,2022-02,24917.1,26035.2,22882.5,3152.8,0.14,Surplus,4046,3462,4649,ESTIMATED_ MODEL
2703,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,3,Mar,2022-03,25100.3,26217.7,22882.5,3335.2,0.15,Surplus,4122,3565,4840,ESTIMATED_ MODEL
2704,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,4,Apr,2022-04,24230.0,25351.0,22882.5,2468.5,0.11,Surplus,4192,3581,5076,ESTIMATED_ MODEL
2705,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,5,May,2022-05,23446.3,24570.6,22882.5,1688.2,0.07,Balance d,4235,3614,5090,ESTIMATED_ MODEL
2706,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,6,Jun,2022-06,23452.9,24577.1,22882.5,1694.6,0.07,Balance d,4277,3607,4970,ESTIMATED_ MODEL
2707,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,7,Jul,2022-07,23420.4,24544.7,22882.5,1662.3,0.07,Balance d,4250,3648,4721,ESTIMATED_ MODEL
2708,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,8,Aug,2022-08,25544.3,26659.8,22882.5,3777.4,0.17,Surplus,4224,3392,5121,ESTIMATED_ MODEL
2709,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,9,Sep,2022-09,24289.5,25410.2,22882.5,2527.8,0.11,Surplus,4225,3783,4682,ESTIMATED_ MODEL
2710,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,10,Oct,2022-10,25714.7,26829.5,22882.5,3947.0,0.17,Surplus,4145,3493,4765,ESTIMATED_ MODEL
2711,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,11,Nov,2022-11,24628.3,25747.7,22882.5,2865.2,0.13,Surplus,4046,3464,4742,ESTIMATED_ MODEL
2712,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2022,12,Dec,2022-12,24691.7,25810.8,22882.5,2928.3,0.13,Surplus,4048,3486,4901,ESTIMATED_ MODEL
2713,C050,Jasmine,Flower,Tamil Nadu,2022,1,Jan,2022-01,5159.1,5159.1,5726.7,-567.5,-0.1,Balance d,13975,12379,16022,ESTIMATED_ MODEL
2714,C050,Jasmine,Flower,Tamil Nadu,2022,2,Feb,2022-02,4866.4,4866.4,4772.2,94.1,0.02,Balance d,14456,11735,17980,ESTIMATED_ MODEL
2715,C050,Jasmine,Flower,Tamil Nadu,2022,3,Mar,2022-03,5187.3,5187.3,4772.2,415.1,0.09,Balance d,13570,11169,15021,ESTIMATED_ MODEL
2716,C050,Jasmine,Flower,Tamil Nadu,2022,4,Apr,2022-04,5135.6,5135.6,4772.2,363.3,0.08,Balance d,14112,12489,16442,ESTIMATED_ MODEL
2717,C050,Jasmine,Flower,Tamil Nadu,2022,5,May,2022-05,4799.7,4799.7,4772.2,27.5,0.01,Balance d,14450,12413,17260,ESTIMATED_ MODEL
2718,C050,Jasmine,Flower,Tamil Nadu,2022,6,Jun,2022-06,4718.7,4718.7,4772.2,-53.6,-0.01,Balance d,14415,11960,16623,ESTIMATED_ MODEL
2719,C050,Jasmine,Flower,Tamil Nadu,2022,7,Jul,2022-07,4881.7,4881.7,4772.2,109.4,0.02,Balance d,14394,12812,17942,ESTIMATED_ MODEL
2720,C050,Jasmine,Flower,Tamil Nadu,2022,8,Aug,2022-08,4861.9,4861.9,4772.2,89.7,0.02,Balance d,14400,11703,17619,ESTIMATED_ MODEL
2721,C050,Jasmine,Flower,Tamil Nadu,2022,9,Sep,2022-09,4964.5,4964.5,5488.1,-523.5,-0.1,Balance d,14225,12789,16655,ESTIMATED_ MODEL
2722,C050,Jasmine,Flower,Tamil Nadu,2022,10,Oct,2022-10,4969.0,4969.0,5965.3,-996.2,-0.17,Shortag e,14498,12367,16648,ESTIMATED_ MODEL
2723,C050,Jasmine,Flower,Tamil Nadu,2022,11,Nov,2022-11,5067.4,5067.4,4772.2,295.2,0.06,Balance d,13609,12106,16609,ESTIMATED_ MODEL
2724,C050,Jasmine,Flower,Tamil Nadu,2022,12,Dec,2022-12,4925.7,4925.7,4772.2,153.4,0.03,Balance d,13727,12047,16388,ESTIMATED_ MODEL
2725,C051,Marigold,Flower,Tamil Nadu,2022,1,Jan,2022-01,12197.2,12197.2,13410.2,-1213.0,-0.09,Balance d,3745,3239,4608,ESTIMATED_ MODEL
2726,C051,Marigold,Flower,Tamil Nadu,2022,2,Feb,2022-02,13110.7,13110.7,12191.1,919.6,0.08,Balance d,3773,3346,4454,ESTIMATED_ MODEL
2727,C051,Marigold,Flower,Tamil Nadu,2022,3,Mar,2022-03,12870.1,12870.1,12191.1,679.0,0.06,Balance d,3785,3081,4361,ESTIMATED_ MODEL
2728,C051,Marigold,Flower,Tamil Nadu,2022,4,Apr,2022-04,12640.1,12640.1,12191.1,449.0,0.04,Balance d,3714,3161,4603,ESTIMATED_ MODEL
2729,C051,Marigold,Flower,Tamil Nadu,2022,5,May,2022-05,12733.4,12733.4,12191.1,542.3,0.04,Balance d,3819,3106,4300,ESTIMATED_ MODEL
2730,C051,Marigold,Flower,Tamil Nadu,2022,6,Jun,2022-06,11951.4,11951.4,12191.1,-239.7,-0.02,Balance d,3738,3099,4457,ESTIMATED_ MODEL
2731,C051,Marigold,Flower,Tamil Nadu,2022,7,Jul,2022-07,12528.8,12528.8,12191.1,337.7,0.03,Balance d,3835,3437,4594,ESTIMATED_ MODEL
2732,C051,Marigold,Flower,Tamil Nadu,2022,8,Aug,2022-08,12106.2,12106.2,12191.1,-84.9,-0.01,Balance d,3840,3273,4344,ESTIMATED_ MODEL
2733,C051,Marigold,Flower,Tamil Nadu,2022,9,Sep,2022-09,12128.3,12128.3,14019.8,-1891.4,-0.13,Shortag e,3841,3286,4653,ESTIMATED_ MODEL
2734,C051,Marigold,Flower,Tamil Nadu,2022,10,Oct,2022-10,12811.4,12811.4,15238.9,-2427.5,-0.16,Shortag e,3786,3168,4372,ESTIMATED_ MODEL
2735,C051,Marigold,Flower,Tamil Nadu,2022,11,Nov,2022-11,13188.4,13188.4,12191.1,997.3,0.08,Balance d,3817,3223,4631,ESTIMATED_ MODEL
2736,C051,Marigold,Flower,Tamil Nadu,2022,12,Dec,2022-12,12423.0,12423.0,12191.1,231.9,0.02,Balance d,3805,3145,4512,ESTIMATED_ MODEL
2737,C052,Rose,Flower,Tamil Nadu,2022,1,Jan,2022-01,1622.4,1622.4,1736.3,-113.9,-0.07,Balance d,7540,6737,8783,ESTIMATED_ MODEL
2738,C052,Rose,Flower,Tamil Nadu,2022,2,Feb,2022-02,1714.2,1714.2,2051.9,-337.8,-0.16,Shortag e,7723,6523,9149,ESTIMATED_ MODEL
2739,C052,Rose,Flower,Tamil Nadu,2022,3,Mar,2022-03,1571.5,1571.5,1578.4,-6.9,-0.0,Balance d,7511,6045,9256,ESTIMATED_ MODEL
2740,C052,Rose,Flower,Tamil Nadu,2022,4,Apr,2022-04,1544.1,1544.1,1578.4,-34.3,-0.02,Balance d,7519,6458,8428,ESTIMATED_ MODEL
2741,C052,Rose,Flower,Tamil Nadu,2022,5,May,2022-05,1703.7,1703.7,1578.4,125.3,0.08,Balance d,7206,5941,8688,ESTIMATED_ MODEL
2742,C052,Rose,Flower,Tamil Nadu,2022,6,Jun,2022-06,1695.1,1695.1,1578.4,116.7,0.07,Balance d,7255,6464,8215,ESTIMATED_ MODEL
2743,C052,Rose,Flower,Tamil Nadu,2022,7,Jul,2022-07,1723.4,1723.4,1578.4,145.0,0.09,Balance d,7283,5958,8026,ESTIMATED_ MODEL
2744,C052,Rose,Flower,Tamil Nadu,2022,8,Aug,2022-08,1662.3,1662.3,1578.4,83.8,0.05,Balance d,7582,6729,9039,ESTIMATED_ MODEL
2745,C052,Rose,Flower,Tamil Nadu,2022,9,Sep,2022-09,1712.5,1712.5,1578.4,134.1,0.09,Balance d,7283,6034,8531,ESTIMATED_ MODEL
2746,C052,Rose,Flower,Tamil Nadu,2022,10,Oct,2022-10,1691.1,1691.1,1894.1,-203.0,-0.11,Shortag e,7845,6470,9491,ESTIMATED_ MODEL
2747,C052,Rose,Flower,Tamil Nadu,2022,11,Nov,2022-11,1694.5,1694.5,1578.4,116.1,0.07,Balance d,7409,6148,8657,ESTIMATED_ MODEL
2748,C052,Rose,Flower,Tamil Nadu,2022,12,Dec,2022-12,1640.7,1640.7,1578.4,62.3,0.04,Balance d,7281,6407,8275,ESTIMATED_ MODEL
2749,C053,Tuberose,Flower,Tamil Nadu,2022,1,Jan,2022-01,2338.4,2338.4,2631.4,-293.0,-0.11,Shortag e,7863,6366,9344,ESTIMATED_ MODEL
2750,C053,Tuberose,Flower,Tamil Nadu,2022,2,Feb,2022-02,2600.9,2600.9,2392.2,208.7,0.09,Balance d,7478,6385,8969,ESTIMATED_ MODEL
2751,C053,Tuberose,Flower,Tamil Nadu,2022,3,Mar,2022-03,2375.3,2375.3,2392.2,-16.9,-0.01,Balance d,7354,6292,8407,ESTIMATED_ MODEL
2752,C053,Tuberose,Flower,Tamil Nadu,2022,4,Apr,2022-04,2579.5,2579.5,2392.2,187.3,0.08,Balance d,7630,6685,9506,ESTIMATED_ MODEL
2753,C053,Tuberose,Flower,Tamil Nadu,2022,5,May,2022-05,2557.8,2557.8,2392.2,165.6,0.07,Balance d,7233,5992,8168,ESTIMATED_ MODEL
2754,C053,Tuberose,Flower,Tamil Nadu,2022,6,Jun,2022-06,2604.6,2604.6,2392.2,212.4,0.09,Balance d,7199,5933,8652,ESTIMATED_ MODEL
2755,C053,Tuberose,Flower,Tamil Nadu,2022,7,Jul,2022-07,2459.6,2459.6,2392.2,67.4,0.03,Balance d,7366,6268,9084,ESTIMATED_ MODEL
2756,C053,Tuberose,Flower,Tamil Nadu,2022,8,Aug,2022-08,2533.5,2533.5,2392.2,141.3,0.06,Balance d,7540,6330,8716,ESTIMATED_ MODEL
2757,C053,Tuberose,Flower,Tamil Nadu,2022,9,Sep,2022-09,2427.9,2427.9,2392.2,35.7,0.01,Balance d,7483,6119,8943,ESTIMATED_ MODEL
2758,C053,Tuberose,Flower,Tamil Nadu,2022,10,Oct,2022-10,2372.8,2372.8,2870.6,-497.9,-0.17,Shortag e,7654,6775,9288,ESTIMATED_ MODEL
2759,C053,Tuberose,Flower,Tamil Nadu,2022,11,Nov,2022-11,2449.3,2449.3,2392.2,57.1,0.02,Balance d,7542,6309,8534,ESTIMATED_ MODEL
2760,C053,Tuberose,Flower,Tamil Nadu,2022,12,Dec,2022-12,2367.3,2367.3,2392.2,-24.9,-0.01,Balance d,7656,6497,8680,ESTIMATED_ MODEL
2761,C054,Chrysanthemum,Flower,Tamil Nadu,2022,1,Jan,2022-01,1629.0,1629.0,1810.9,-181.9,-0.1,Shortag e,8616,7454,9677,ESTIMATED_ MODEL
2762,C054,Chrysanthemum,Flower,Tamil Nadu,2022,2,Feb,2022-02,1753.6,1753.6,1646.2,107.4,0.07,Balance d,8451,6915,10248,ESTIMATED_ MODEL
2763,C054,Chrysanthemum,Flower,Tamil Nadu,2022,3,Mar,2022-03,1642.0,1642.0,1646.2,-4.3,-0.0,Balance d,8381,7300,9279,ESTIMATED_ MODEL
2764,C054,Chrysanthemum,Flower,Tamil Nadu,2022,4,Apr,2022-04,1702.6,1702.6,1646.2,56.3,0.03,Balance d,8369,7285,9491,ESTIMATED_ MODEL
2765,C054,Chrysanthemum,Flower,Tamil Nadu,2022,5,May,2022-05,1687.3,1687.3,1646.2,41.0,0.02,Balance d,8578,7403,10192,ESTIMATED_ MODEL
2766,C054,Chrysanthemum,Flower,Tamil Nadu,2022,6,Jun,2022-06,1713.4,1713.4,1646.2,67.1,0.04,Balance d,8333,7069,9914,ESTIMATED_ MODEL
2767,C054,Chrysanthemum,Flower,Tamil Nadu,2022,7,Jul,2022-07,1774.0,1774.0,1646.2,127.7,0.08,Balance d,8347,7260,9725,ESTIMATED_ MODEL
2768,C054,Chrysanthemum,Flower,Tamil Nadu,2022,8,Aug,2022-08,1772.0,1772.0,1646.2,125.8,0.08,Balance d,8211,6745,9040,ESTIMATED_ MODEL
2769,C054,Chrysanthemum,Flower,Tamil Nadu,2022,9,Sep,2022-09,1687.2,1687.2,1646.2,41.0,0.02,Balance d,8327,7285,10152,ESTIMATED_ MODEL
2770,C054,Chrysanthemum,Flower,Tamil Nadu,2022,10,Oct,2022-10,1598.4,1598.4,2057.8,-459.3,-0.22,Shortag e,8592,7697,10098,ESTIMATED_ MODEL
2771,C054,Chrysanthemum,Flower,Tamil Nadu,2022,11,Nov,2022-11,1682.2,1682.2,1646.2,35.9,0.02,Balance d,8643,7526,10445,ESTIMATED_ MODEL
2772,C054,Chrysanthemum,Flower,Tamil Nadu,2022,12,Dec,2022-12,1718.8,1718.8,1646.2,72.5,0.04,Balance d,8193,6735,9023,ESTIMATED_ MODEL
2773,C055,Coconut,Plantatio n,Tamil Nadu,2022,1,Jan,2022-01,185649.7,305794.6,232134.8,73659.9,0.32,Surplus,5028,4056,6242,ESTIMATED_ MODEL
2774,C055,Coconut,Plantatio n,Tamil Nadu,2022,2,Feb,2022-02,195688.7,315248.1,211031.6,104216.4,0.49,Surplus,4937,3994,5647,ESTIMATED_ MODEL
2775,C055,Coconut,Plantatio n,Tamil Nadu,2022,3,Mar,2022-03,185524.8,305677.0,211031.6,94645.4,0.45,Surplus,4782,4197,5688,ESTIMATED_ MODEL
2776,C055,Coconut,Plantatio n,Tamil Nadu,2022,4,Apr,2022-04,196430.6,315946.7,211031.6,104915.1,0.5,Surplus,4829,4229,5397,ESTIMATED_ MODEL
2777,C055,Coconut,Plantatio n,Tamil Nadu,2022,5,May,2022-05,180797.4,301225.4,211031.6,90193.8,0.43,Surplus,4941,4302,5864,ESTIMATED_ MODEL
2778,C055,Coconut,Plantatio n,Tamil Nadu,2022,6,Jun,2022-06,181766.2,302137.7,211031.6,91106.1,0.43,Surplus,4956,4311,5601,ESTIMATED_ MODEL
2779,C055,Coconut,Plantatio n,Tamil Nadu,2022,7,Jul,2022-07,185568.8,305718.5,211031.6,94686.9,0.45,Surplus,4800,4077,5320,ESTIMATED_ MODEL
2780,C055,Coconut,Plantatio n,Tamil Nadu,2022,8,Aug,2022-08,187103.7,307163.9,211031.6,96132.2,0.46,Surplus,4957,4029,5972,ESTIMATED_ MODEL
2781,C055,Coconut,Plantatio n,Tamil Nadu,2022,9,Sep,2022-09,185746.5,305885.8,232134.8,73751.0,0.32,Surplus,4925,3953,6101,ESTIMATED_ MODEL
2782,C055,Coconut,Plantatio n,Tamil Nadu,2022,10,Oct,2022-10,195166.4,314756.3,232134.8,82621.5,0.36,Surplus,5003,4264,5675,ESTIMATED_ MODEL
2783,C055,Coconut,Plantatio n,Tamil Nadu,2022,11,Nov,2022-11,180031.3,300504.0,211031.6,89472.4,0.42,Surplus,4723,3950,5377,ESTIMATED_ MODEL
2784,C055,Coconut,Plantatio n,Tamil Nadu,2022,12,Dec,2022-12,185803.6,305939.6,211031.6,94907.9,0.45,Surplus,4823,4324,5721,ESTIMATED_ MODEL
2785,C056,Arecanut,Plantatio n,Tamil Nadu,2022,1,Jan,2022-01,828.6,1431.3,789.4,641.9,0.81,Surplus,37143,31107,44344,ESTIMATED_ MODEL
2786,C056,Arecanut,Plantatio n,Tamil Nadu,2022,2,Feb,2022-02,811.4,1415.3,789.4,625.9,0.79,Surplus,38014,31478,44990,ESTIMATED_ MODEL
2787,C056,Arecanut,Plantatio n,Tamil Nadu,2022,3,Mar,2022-03,848.5,1449.9,789.4,660.5,0.84,Surplus,37521,30521,45854,ESTIMATED_ MODEL
2788,C056,Arecanut,Plantatio n,Tamil Nadu,2022,4,Apr,2022-04,811.0,1415.0,789.4,625.5,0.79,Surplus,37541,33597,43207,ESTIMATED_ MODEL
2789,C056,Arecanut,Plantatio n,Tamil Nadu,2022,5,May,2022-05,849.8,1451.2,789.4,661.8,0.84,Surplus,35986,30611,40048,ESTIMATED_ MODEL
2790,C056,Arecanut,Plantatio n,Tamil Nadu,2022,6,Jun,2022-06,793.5,1398.6,789.4,609.2,0.77,Surplus,38595,31025,46817,ESTIMATED_ MODEL
2791,C056,Arecanut,Plantatio n,Tamil Nadu,2022,7,Jul,2022-07,777.6,1383.7,789.4,594.3,0.75,Surplus,37586,31454,41716,ESTIMATED_ MODEL
2792,C056,Arecanut,Plantatio n,Tamil Nadu,2022,8,Aug,2022-08,848.5,1450.0,789.4,660.5,0.84,Surplus,37300,32023,42602,ESTIMATED_ MODEL
2793,C056,Arecanut,Plantatio n,Tamil Nadu,2022,9,Sep,2022-09,822.4,1425.5,789.4,636.1,0.81,Surplus,38228,31745,44629,ESTIMATED_ MODEL
2794,C056,Arecanut,Plantatio n,Tamil Nadu,2022,10,Oct,2022-10,851.8,1453.0,789.4,663.6,0.84,Surplus,37077,30033,45969,ESTIMATED_ MODEL
2795,C056,Arecanut,Plantatio n,Tamil Nadu,2022,11,Nov,2022-11,856.6,1457.5,789.4,668.1,0.85,Surplus,36611,29585,42400,ESTIMATED_ MODEL
2796,C056,Arecanut,Plantatio n,Tamil Nadu,2022,12,Dec,2022-12,770.2,1376.9,789.4,587.5,0.74,Surplus,37832,32209,45557,ESTIMATED_ MODEL
2797,C057,Cashew,Plantatio n,Tamil Nadu,2022,1,Jan,2022-01,0.0,2035.2,3983.5,-1948.3,-0.49,Shortag e,12333,10312,14699,ESTIMATED_ MODEL
2798,C057,Cashew,Plantatio n,Tamil Nadu,2022,2,Feb,2022-02,6000.8,7635.9,3983.5,3652.4,0.92,Surplus,9493,7657,10750,ESTIMATED_ MODEL
2799,C057,Cashew,Plantatio n,Tamil Nadu,2022,3,Mar,2022-03,6396.0,8004.8,3983.5,4021.3,1.01,Surplus,9320,7747,10971,ESTIMATED_ MODEL
2800,C057,Cashew,Plantatio n,Tamil Nadu,2022,4,Apr,2022-04,5849.5,7494.7,3983.5,3511.2,0.88,Surplus,9848,8656,11803,ESTIMATED_ MODEL
2801,C057,Cashew,Plantatio n,Tamil Nadu,2022,5,May,2022-05,6422.8,8029.8,3983.5,4046.3,1.02,Surplus,9634,8104,11283,ESTIMATED_ MODEL
2802,C057,Cashew,Plantatio n,Tamil Nadu,2022,6,Jun,2022-06,5858.4,7503.0,3983.5,3519.5,0.88,Surplus,9727,8600,11035,ESTIMATED_ MODEL
2803,C057,Cashew,Plantatio n,Tamil Nadu,2022,7,Jul,2022-07,0.0,2035.2,3983.5,-1948.3,-0.49,Shortag e,11773,10185,13307,ESTIMATED_ MODEL
2804,C057,Cashew,Plantatio n,Tamil Nadu,2022,8,Aug,2022-08,0.0,2035.2,3983.5,-1948.3,-0.49,Shortag e,12371,10960,13751,ESTIMATED_ MODEL
2805,C057,Cashew,Plantatio n,Tamil Nadu,2022,9,Sep,2022-09,0.0,2035.2,3983.5,-1948.3,-0.49,Shortag e,11841,10059,14107,ESTIMATED_ MODEL
2806,C057,Cashew,Plantatio n,Tamil Nadu,2022,10,Oct,2022-10,0.0,2035.2,4581.0,-2545.8,-0.56,Shortag e,12067,10519,14351,ESTIMATED_ MODEL
2807,C057,Cashew,Plantatio n,Tamil Nadu,2022,11,Nov,2022-11,0.0,2035.2,4381.8,-2346.7,-0.54,Shortag e,12067,9684,14632,ESTIMATED_ MODEL
2808,C057,Cashew,Plantatio n,Tamil Nadu,2022,12,Dec,2022-12,0.0,2035.2,4381.8,-2346.7,-0.54,Shortag e,11993,10595,13948,ESTIMATED_ MODEL
